ID,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_Placar,visitante_Placar,mandante_Estado,visitante_Estado,rodata_x,partida_id,rodata_y,clube,atleta,minuto,tipo_de_gol,ano_civil,temporada,rodata_calculada,rodata_final,rodata_corrigida,temporada_corrigida
7217,38.0,2021-02-03,19:15,Bragantino,Atlético-GO,4-4-2,4-2-3-1,M. Nogueira Barbieri,M. Ribeiro Cabo,Bragantino,Nabizão,2,0,SP,GO,34.0,7217.0,34.0,Bragantino,Claudinho,90+4,Penalty,2021,2020,38.0,38.0,38.0,2020
7218,38.0,2021-02-03,21:30,Corinthians,Ceará,4-2-3-1,4-2-3-1,V. Carmo Mancini,A. Ferreira,Corinthians,Neo Química Arena,2,1,SP,CE,34.0,7218.0,34.0,Ceara,Fabinho,15,,2021,2020,38.0,38.0,38.0,2020
7219,38.0,2021-02-03,21:30,Goiás,Atlético-MG,5-3-2,3-5-2,G. Ramos da Silva,J. Sampaoli Moya,Goias,Estádio da Serrinha,1,0,GO,MG,34.0,7219.0,34.0,Goias,Eduardo Figueiredo da Cruz,28,,2021,2020,38.0,38.0,38.0,2020
7220,38.0,2021-02-03,21:30,Bahia,Fluminense,4-1-4-1,4-2-3-1,L. Cavalcanti,M. de Oliveira,Fluminense,Itaipava Arena Fonte Nova,0,1,BA,RJ,34.0,7220.0,34.0,Fluminense,Luiz Henrique,32,,2021,2020,38.0,38.0,38.0,2020
7221,38.0,2021-02-04,18:30,Fortaleza,Coritiba,4-2-3-1,5-4-1,E. Alves Moreira,G. Morínigo,Fortaleza,Arena Castelão,3,1,CE,PR,34.0,7221.0,34.0,Fortaleza,Wellington Paulista,84,,2021,2020,38.0,38.0,38.0,2020
7222,38.0,2021-02-04,20:59,Flamengo,Vasco,4-4-2,4-1-4-1,R. Ceni,V. Luxemburgo da Silva,Flamengo, Maracanã,2,0,RJ,RJ,34.0,7222.0,34.0,Flamengo,Bruno Henrique,77,,2021,2020,38.0,38.0,38.0,2020
7223,38.0,2021-02-04,21:00,Atlético-PR,Internacional,4-2-2-2,4-1-4-1,P. Autuori de Mello,A. da Silva Braga,-,Estádio Joaquim Américo Guimarães,0,0,PR,RS,34.0,,,,,,,2021,2020,38.0,38.0,38.0,2020
7224,38.0,2021-02-05,20:00,Botafogo-RJ,Sport,4-4-2,4-4-2,E. de Souza Barroca,J. Ribeiro Ventura,Sport,Estádio Nilton Santos,0,1,RJ,PE,34.0,7224.0,34.0,Sport,Iago Maidana,24,Penalty,2021,2020,38.0,38.0,38.0,2020
7226,38.0,2021-02-06,19:00,Bahia,Goiás,4-3-3,3-5-2,L. Cavalcanti,A. César,-,Itaipava Arena Fonte Nova,3,3,BA,GO,35.0,7226.0,35.0,Bahia,Gilberto Oliveira Souza Junior,26,,2021,2020,38.0,38.0,38.0,2020
7227,38.0,2021-02-06,21:00,Atlético-GO,Santos,4-2-3-1,4-2-3-1,M. Ribeiro Cabo,A. Stival,-,Estádio Antônio Accioly,1,1,GO,SP,35.0,7227.0,35.0,Atletico-GO,Jean Paulo Fernandes Filho,33,Penalty,2021,2020,38.0,38.0,38.0,2020
7228,38.0,2021-02-07,20:30,Bragantino,Flamengo,4-3-3,4-4-2,M. Nogueira Barbieri,R. Ceni,-,Nabizão,1,1,SP,RJ,35.0,7228.0,35.0,Bragantino,Ytalo José dos Santos,63,,2021,2020,38.0,38.0,38.0,2020
7229,38.0,2021-02-08,20:00,Botafogo-RJ,Grêmio,4-4-2,4-2-3-1,L. Flávio,Renato Gaúcho,Gremio,Estádio Nilton Santos,2,5,RJ,RS,35.0,7229.0,35.0,Botafogo-RJ,Matheus Babi,82,,2021,2020,38.0,38.0,38.0,2020
7230,38.0,2021-02-10,19:00,Internacional,Sport,4-1-4-1,3-4-2-1,A. da Silva Braga,J. Ribeiro Ventura,Sport,Estádio José Pinheiro Borda,1,2,RS,PE,35.0,7230.0,35.0,Internacional,Patrick,41,,2021,2020,38.0,38.0,38.0,2020
7231,38.0,2021-02-10,19:15,Fortaleza,Vasco,4-2-3-1,4-2-3-1,E. Alves Moreira,V. Luxemburgo da Silva,Fortaleza,Arena Castelão,3,0,CE,RJ,35.0,7231.0,35.0,Fortaleza,Igor Torres,6,,2021,2020,38.0,38.0,38.0,2020
7232,38.0,2021-02-10,21:01,São Paulo,Ceará,4-4-2,4-2-3-1,M. Vizolli,A. Ferreira,-, Morumbi,1,1,SP,CE,35.0,7232.0,35.0,Ceara,Léo Chú,90+3,,2021,2020,38.0,38.0,38.0,2020
7233,38.0,2021-02-10,21:30,Fluminense,Atlético-MG,4-2-3-1,3-4-3,M. de Oliveira,J. Sampaoli Moya,-, Maracanã,0,0,RJ,MG,35.0,,,,,,,2021,2020,38.0,38.0,38.0,2020
7234,38.0,2021-02-10,21:30,Corinthians,Atlético-PR,4-2-3-1,4-2-2-2,V. Carmo Mancini,P. Autuori de Mello,-,Neo Química Arena,3,3,SP,PR,35.0,7234.0,35.0,Athletico-PR,Abner Vinícius,14,,2021,2020,38.0,38.0,38.0,2020
7236,38.0,2021-02-13,17:00,Goiás,Botafogo-RJ,4-4-2,3-5-2,A. César,L. Flávio,Goias,Estádio da Serrinha,2,0,GO,RJ,36.0,7236.0,36.0,Goias,Rafael Moura,8,,2021,2020,38.0,38.0,38.0,2020
7237,38.0,2021-02-13,19:00,Atlético-MG,Bahia,3-4-3,5-3-2,J. Sampaoli Moya,L. Cavalcanti,-, Mineirão,1,1,MG,BA,36.0,7237.0,36.0,Atletico-MG,Eduardo Sasha,20,,2021,2020,38.0,38.0,38.0,2020
7238,38.0,2021-02-13,19:00,Santos,Coritiba,4-3-3,4-4-2,A. Stival,G. Morínigo,Santos,Estádio Urbano Caldeira,2,0,SP,PR,36.0,7238.0,36.0,Santos,Mário Sérgio Santos Costa,37,,2021,2020,38.0,38.0,38.0,2020
7239,38.0,2021-02-14,16:00,Flamengo,Corinthians,4-4-2,4-2-3-1,R. Ceni,V. Carmo Mancini,Flamengo, Maracanã,2,1,RJ,SP,36.0,7239.0,36.0,Corinthians,Leonardo Natel,20,,2021,2020,38.0,38.0,38.0,2020
7240,38.0,2021-02-14,16:00,Vasco,Internacional,4-2-3-1,4-1-4-1,V. Luxemburgo da Silva,A. da Silva Braga,Internacional,Estádio Vasco da Gama,0,2,RJ,RS,36.0,7240.0,36.0,Internacional,Rodrigo Dourado,10,,2021,2020,38.0,38.0,38.0,2020
7241,38.0,2021-02-14,18:14,Atlético-PR,Atlético-GO,4-2-3-1,4-2-3-1,P. Autuori de Mello,M. Ribeiro Cabo,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,GO,36.0,7241.0,36.0,Athletico-PR,Thiago Heleno,90+2,,2021,2020,38.0,38.0,38.0,2020
7242,38.0,2021-02-14,18:15,Palmeiras,Fortaleza,3-4-2-1,4-2-3-1,A. Moreira Ferreira,E. Alves Moreira,Palmeiras,Allianz Parque,3,0,SP,CE,36.0,7242.0,36.0,Palmeiras,Breno Lopes,38,,2021,2020,38.0,38.0,38.0,2020
7243,38.0,2021-02-14,20:29,Grêmio,São Paulo,4-2-3-1,4-4-2,Renato Gaúcho,M. Vizolli,Sao Paulo,Arena do Grêmio,1,2,RS,SP,36.0,7243.0,36.0,Gremio,Diego Souza,33,,2021,2020,38.0,38.0,38.0,2020
7244,38.0,2021-02-15,17:59,Ceará,Fluminense,4-2-3-1,4-2-3-1,D. Sampaio de Azambuja,M. de Oliveira,Fluminense,Arena Castelão,1,3,CE,RJ,36.0,7244.0,36.0,Fluminense,John Kennedy,45,,2021,2020,38.0,38.0,38.0,2020
7245,38.0,2021-02-15,20:00,Sport,Bragantino,3-4-2-1,4-1-4-1,J. Ribeiro Ventura,M. Nogueira Barbieri,-,Adelmar da Costa Carvalho,0,0,PE,SP,36.0,,,,,,,2021,2020,38.0,38.0,38.0,2020
7215,38.0,2021-02-17,18:59,Santos,Corinthians,4-3-3,4-2-3-1,A. Stival,V. Carmo Mancini,Santos,Estádio Urbano Caldeira,1,0,SP,SP,33.0,7215.0,33.0,Santos,Marcos Leonardo Santos Almeida,55,,2021,2020,38.0,38.0,38.0,2020
7235,38.0,2021-02-17,19:30,Coritiba,Palmeiras,4-5-1,4-2-3-1,G. Morínigo,A. Moreira Ferreira,Coritiba, Couto Pereira,1,0,PR,SP,35.0,7235.0,35.0,Coritiba,Jonathan Francisco Lemos,88,,2021,2020,38.0,38.0,38.0,2020
7225,38.0,2021-02-19,21:31,São Paulo,Palmeiras,4-4-2,4-2-3-1,M. Vizolli,A. Moreira Ferreira,-, Morumbi,1,1,SP,SP,34.0,7225.0,34.0,Sao Paulo,Luciano da Rocha Neves,74,Penalty,2021,2020,38.0,38.0,38.0,2020
7246,38.0,2021-02-20,18:30,Coritiba,Ceará,4-3-3,4-2-3-1,G. Morínigo,A. Ferreira,Ceara, Couto Pereira,0,2,PR,CE,37.0,7246.0,37.0,Ceara,Saulo Mineiro,74,,2021,2020,38.0,38.0,38.0,2020
7247,38.0,2021-02-20,21:00,Fortaleza,Bahia,4-2-3-1,4-3-3,E. Alves Moreira,L. Cavalcanti,Bahia,Arena Castelão,0,4,CE,BA,37.0,7247.0,37.0,Bahia,Rodrigo Eduardo Costa Marinho,7,,2021,2020,38.0,38.0,38.0,2020
7249,38.0,2021-02-21,16:00,Corinthians,Vasco,4-2-3-1,4-1-4-1,V. Carmo Mancini,V. Luxemburgo da Silva,-,Neo Química Arena,0,0,SP,RJ,37.0,,,,,,,2021,2020,38.0,38.0,38.0,2020
7248,38.0,2021-02-21,16:01,Sport,Atlético-MG,5-4-1,4-3-3,J. Ribeiro Ventura,J. Sampaoli Moya,Atletico-MG,Adelmar da Costa Carvalho,2,3,PE,MG,37.0,7248.0,37.0,Atletico-MG,Rafael Thyere de Albuquerque Marques,50,Gol Contra,2021,2020,38.0,38.0,38.0,2020
7250,38.0,2021-02-21,16:02,Flamengo,Internacional,4-4-2,4-1-4-1,R. Ceni,A. da Silva Braga,Flamengo, Maracanã,2,1,RJ,RS,37.0,7250.0,37.0,Flamengo,Gabriel Barbosa,63,,2021,2020,38.0,38.0,38.0,2020
7251,38.0,2021-02-21,18:14,Santos,Fluminense,4-3-3,4-2-3-1,A. Stival,M. de Oliveira,-,Estádio Urbano Caldeira,1,1,SP,RJ,37.0,7251.0,37.0,Santos,Jean Mota Oliveira de Souza,87,,2021,2020,38.0,38.0,38.0,2020
7252,38.0,2021-02-21,18:15,Grêmio,Atlético-PR,4-3-3,4-2-2-2,Renato Gaúcho,A. Cardoso de Oliveira,Gremio,Arena do Grêmio,1,0,RS,PR,37.0,7252.0,37.0,Gremio,Thaciano,77,,2021,2020,38.0,38.0,38.0,2020
7253,38.0,2021-02-21,20:30,Goiás,Bragantino,3-5-2,4-3-3,A. César,M. Nogueira Barbieri,-,Estádio da Serrinha,0,0,GO,SP,37.0,,,,,,,2021,2020,38.0,38.0,38.0,2020
7254,38.0,2021-02-22,18:00,Palmeiras,Atlético-GO,4-2-3-1,4-2-3-1,A. Moreira Ferreira,M. Ribeiro Cabo,-,Allianz Parque,1,1,SP,GO,37.0,7254.0,37.0,Palmeiras,Matías Viña,22,,2021,2020,38.0,38.0,38.0,2020
7255,38.0,2021-02-22,19:59,Botafogo-RJ,São Paulo,4-4-2,4-4-2,L. Flávio,M. Vizolli,Botafogo-RJ,Estádio Nilton Santos,1,0,RJ,SP,37.0,7255.0,37.0,Botafogo-RJ,Matheus Babi,58,,2021,2020,38.0,38.0,38.0,2020
7264,38.0,2021-02-25,21:29,Vasco,Goiás,4-1-4-1,4-4-2,V. Luxemburgo da Silva,A. César,Vasco,Estádio Vasco da Gama,3,2,RJ,GO,38.0,7264.0,38.0,Vasco,Ricardo Graça,90+2,,2021,2020,38.0,38.0,38.0,2020
7256,38.0,2021-02-25,21:30,Bragantino,Grêmio,4-3-3,4-2-3-1,M. Nogueira Barbieri,Renato Gaúcho,Bragantino,Nabizão,1,0,SP,RS,38.0,7256.0,38.0,Bragantino,Claudinho,53,,2021,2020,38.0,38.0,38.0,2020
7257,38.0,2021-02-25,21:30,Bahia,Santos,3-4-2-1,4-4-1-1,L. Cavalcanti,M. Fernandes,Bahia,Itaipava Arena Fonte Nova,2,0,BA,SP,38.0,7257.0,38.0,Bahia,Rossicley Pereira da Silva,15,,2021,2020,38.0,38.0,38.0,2020
7258,38.0,2021-02-25,21:30,Atlético-PR,Sport,4-2-2-2,5-4-1,A. Cardoso de Oliveira,J. Ribeiro Ventura,Athletico-PR,Estádio Joaquim Américo Guimarães,2,0,PR,PE,38.0,7258.0,38.0,Athletico-PR,Nikão,8,,2021,2020,38.0,38.0,38.0,2020
7259,38.0,2021-02-25,21:30,Atlético-GO,Coritiba,4-2-3-1,5-4-1,M. Ribeiro Cabo,J. Bertagnoli,Atletico-GO,Estádio Antônio Accioly,3,1,GO,PR,38.0,7259.0,38.0,Atletico-GO,Gilvan,3,,2021,2020,38.0,38.0,38.0,2020
7261,38.0,2021-02-25,21:30,Ceará,Botafogo-RJ,4-2-3-1,4-2-3-1,A. Ferreira,L. Flávio,Ceara,Arena Castelão,2,1,CE,RJ,38.0,7261.0,38.0,Ceara,Saulo Mineiro,90+4,,2021,2020,38.0,38.0,38.0,2020
7263,38.0,2021-02-25,21:30,Atlético-MG,Palmeiras,4-4-2,4-1-3-2,J. Desio,A. Moreira Ferreira,Atletico-MG, Mineirão,2,0,MG,SP,38.0,7263.0,38.0,Atletico-MG,Jair Rodrigues Júnior,79,,2021,2020,38.0,38.0,38.0,2020
7265,38.0,2021-02-25,21:30,Fluminense,Fortaleza,4-2-3-1,4-2-3-1,M. de Oliveira,E. Alves Moreira,Fluminense, Maracanã,2,0,RJ,CE,38.0,7265.0,38.0,Fluminense,Matheus Ferraz Pereira,61,,2021,2020,38.0,38.0,38.0,2020
7260,38.0,2021-02-25,21:31,Internacional,Corinthians,4-1-4-1,4-2-3-1,A. da Silva Braga,V. Carmo Mancini,-,Estádio José Pinheiro Borda,0,0,RS,SP,38.0,,,,,,,2021,2020,38.0,38.0,38.0,2020
7262,38.0,2021-02-25,21:31,São Paulo,Flamengo,3-5-2,4-4-2,M. Vizolli,R. Ceni,Sao Paulo, Morumbi,2,1,SP,RJ,38.0,7262.0,38.0,Sao Paulo,Luciano da Rocha Neves,45+5,,2021,2020,38.0,38.0,38.0,2020
7266,1.0,2021-05-29,19:00,Cuiaba,Juventude,4-3-3,4-2-3-1,A. Valentim do Carmo Neto,E. de Barros,-,Arena Pantanal,2,2,MT,RS,1.0,7266.0,1.0,Juventude,Matheus Peixoto,45+1,,2021,2021,1.0,1.0,1.0,2021
7267,1.0,2021-05-29,20:00,Bahia,Santos,4-3-3,4-3-3,L. Cavalcanti,F. Diniz Silva,Bahia,Estádio de Pituaçu,3,0,BA,SP,1.0,7267.0,1.0,Bahia,Thaciano,46,,2021,2021,1.0,1.0,1.0,2021
7268,1.0,2021-05-29,21:00,São Paulo,Fluminense,3-5-2,4-2-3-1,H. Crespo,R. Machado Marques,-, Morumbi,0,0,SP,RJ,1.0,,,,,,,2021,2021,1.0,1.0,1.0,2021
7269,3.0,2021-05-30,11:01,Atlético-MG,Fortaleza,4-2-3-1,3-5-2,A. Stival,J. Vojvoda,Fortaleza, Mineirão,1,2,MG,CE,1.0,7269.0,1.0,Fortaleza,Yago Pikachu,60,,2021,2021,3.0,3.0,3.0,2021
7271,3.0,2021-05-30,15:59,Ceará,Grêmio,4-2-3-1,4-3-3,A. Ferreira,T. Retzalff Nunes,Ceara,Arena Castelão,3,2,CE,RS,1.0,7271.0,1.0,Ceara,Rick,42,,2021,2021,3.0,3.0,3.0,2021
7270,3.0,2021-05-30,16:00,Flamengo,Palmeiras,4-2-3-1,3-5-2,R. Ceni,A. Moreira Ferreira,Flamengo, Maracanã,1,0,RJ,SP,1.0,7270.0,1.0,Flamengo,Pedro,75,,2021,2021,3.0,3.0,3.0,2021
7273,2.0,2021-05-30,18:14,Chapecoense,Bragantino,4-3-2-1,4-2-3-1,F. Paiva Endres,M. Nogueira Barbieri,Bragantino,Arena Condá,0,3,SC,SP,1.0,7273.0,1.0,Bragantino,Ytalo José dos Santos,33,,2021,2021,2.0,2.0,2.0,2021
7272,1.0,2021-05-30,18:15,Corinthians,Atlético-GO,4-2-3-1,4-2-3-1,S. Campos Junior,E. de Souza Barroca,Atletico-GO,Neo Química Arena,0,1,SP,GO,1.0,7272.0,1.0,Atletico-GO,Zé Roberto,44,,2021,2021,1.0,1.0,1.0,2021
7274,2.0,2021-05-30,18:16,Atlético-PR,America-MG,4-2-3-1,4-1-4-1,P. Autuori de Mello,L. Cirne Lima de Lorenzi,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,MG,1.0,7274.0,1.0,Athletico-PR,Carlos Eduardo Ferreira de Souza,87,,2021,2021,2.0,2.0,2.0,2021
7275,2.0,2021-05-30,20:30,Internacional,Sport,4-3-3,4-2-3-1,M. Ramírez,U. Louzer Filho,-,Estádio José Pinheiro Borda,2,2,RS,PE,1.0,7275.0,1.0,Sport,Thiago Neves,62,Penalty,2021,2021,2.0,2.0,2.0,2021
7276,4.0,2021-06-05,19:00,Atlético-GO,São Paulo,4-2-3-1,3-5-2,E. de Souza Barroca,J. Branda,Atletico-GO,Estádio Antônio Accioly,2,0,GO,SP,2.0,7276.0,2.0,Atletico-GO,João Paulo,79,,2021,2021,4.0,4.0,4.0,2021
7277,4.0,2021-06-05,20:59,Santos,Ceará,4-2-3-1,4-4-2,F. Diniz Silva,A. Ferreira,Santos,Estádio Urbano Caldeira,3,1,SP,CE,2.0,7277.0,2.0,Santos,Jean Mota Oliveira de Souza,19,,2021,2021,4.0,4.0,4.0,2021
7278,4.0,2021-06-05,20:59,Bragantino,Bahia,4-4-2,4-3-3,M. Nogueira Barbieri,L. Cavalcanti,-,Nabizão,3,3,SP,BA,2.0,7278.0,2.0,Bragantino,Artur Victor Guimarães,22,,2021,2021,4.0,4.0,4.0,2021
7279,6.0,2021-06-06,11:00,Fluminense,Cuiaba,4-1-4-1,4-2-3-1,R. Machado Marques,L. Iubel,Fluminense,Estádio Vasco da Gama,1,0,RJ,MT,2.0,7279.0,2.0,Fluminense,Gabriel Teixeira,40,,2021,2021,6.0,6.0,6.0,2021
7280,6.0,2021-06-06,16:00,America-MG,Corinthians,4-4-1-1,4-1-4-1,L. Cirne Lima de Lorenzi,S. Campos Junior,Corinthians,Estádio Raimundo Sampaio,0,1,MG,SP,2.0,7280.0,2.0,Corinthians,Fábio Santos,29,Penalty,2021,2021,6.0,6.0,6.0,2021
7281,5.0,2021-06-06,16:00,Fortaleza,Internacional,3-4-1-2,4-3-3,J. Vojvoda,M. Ramírez,Fortaleza,Arena Castelão,5,1,CE,RS,2.0,7281.0,2.0,Fortaleza,Robson Fernandes,45+2,,2021,2021,5.0,5.0,5.0,2021
7283,5.0,2021-06-06,18:14,Palmeiras,Chapecoense,4-3-3,4-3-3,A. Moreira Ferreira,J. Ribeiro Ventura,Palmeiras,Allianz Parque,3,1,SP,SC,2.0,7283.0,2.0,Palmeiras,Wesley Ribeiro Silva,42,,2021,2021,5.0,5.0,5.0,2021
7282,5.0,2021-06-06,18:15,Juventude,Atlético-PR,4-2-3-1,4-4-2,M. dos Santos Gonçalves,A. Cardoso de Oliveira,Athletico-PR, Alfredo Jaconi,0,3,RS,PR,2.0,7282.0,2.0,Athletico-PR,Jadson,47,,2021,2021,5.0,5.0,5.0,2021
7284,6.0,2021-06-06,20:29,Sport,Atlético-MG,4-2-3-1,4-2-3-1,U. Louzer Filho,A. Stival,Atletico-MG,Adelmar da Costa Carvalho,0,1,PE,MG,2.0,7284.0,2.0,Atletico-MG,Hulk,14,,2021,2021,6.0,6.0,6.0,2021
7286,6.0,2021-06-12,19:00,Santos,Juventude,4-3-3,4-4-2,F. Diniz Silva,M. dos Santos Gonçalves,-,Estádio Urbano Caldeira,0,0,SP,RS,3.0,,,,,,,2021,2021,6.0,6.0,6.0,2021
7287,6.0,2021-06-12,19:00,Palmeiras,Corinthians,4-3-3,4-1-4-1,A. Moreira Ferreira,S. Campos Junior,-,Allianz Parque,1,1,SP,SP,3.0,7287.0,3.0,Palmeiras,Raphael Cavalcante Veiga,3,,2021,2021,6.0,6.0,6.0,2021
7288,7.0,2021-06-13,15:58,Atlético-MG,São Paulo,4-2-3-1,3-5-2,A. Stival,H. Crespo,Atletico-MG, Mineirão,1,0,MG,SP,3.0,7288.0,3.0,Atletico-MG,Jair Rodrigues Júnior,17,,2021,2021,7.0,7.0,7.0,2021
7289,7.0,2021-06-13,16:00,Grêmio,Atlético-PR,4-2-3-1,5-4-1,T. Retzalff Nunes,A. Cardoso de Oliveira,Athletico-PR,Arena do Grêmio,0,1,RS,PR,3.0,7289.0,3.0,Athletico-PR,Matheus Babi,44,,2021,2021,7.0,7.0,7.0,2021
7290,7.0,2021-06-13,16:00,Flamengo,America-MG,4-2-3-1,4-1-4-1,M. Souza,L. Cirne Lima de Lorenzi,Flamengo, Maracanã,2,0,RJ,MG,3.0,7290.0,3.0,Flamengo,Bruno Henrique,24,,2021,2021,7.0,7.0,7.0,2021
7292,7.0,2021-06-13,20:29,Fortaleza,Sport,3-4-1-2,4-2-3-1,J. Vojvoda,U. Louzer Filho,Fortaleza,Arena Castelão,1,0,CE,PE,3.0,7292.0,3.0,Fortaleza,Wellington Paulista,79,Penalty,2021,2021,7.0,7.0,7.0,2021
7294,7.0,2021-06-13,20:29,Chapecoense,Ceará,4-2-3-1,4-2-3-1,J. Ribeiro Ventura,A. Ferreira,-,Arena Condá,0,0,SC,CE,3.0,,,,,,,2021,2021,7.0,7.0,7.0,2021
7291,7.0,2021-06-13,20:30,Bahia,Internacional,4-3-3,4-3-3,L. Cavalcanti,O. Loss,Internacional,Estádio de Pituaçu,0,1,BA,RS,3.0,7291.0,3.0,Internacional,Edenílson Andrade dos Santos,31,Penalty,2021,2021,7.0,7.0,7.0,2021
7293,6.0,2021-06-13,20:30,Bragantino,Fluminense,4-2-3-1,4-2-3-1,M. Nogueira Barbieri,R. Machado Marques,-,Nabizão,2,2,SP,RJ,3.0,7293.0,3.0,Fluminense,Caio Paulista,75,,2021,2021,6.0,6.0,6.0,2021
7296,8.0,2021-06-16,19:00,Internacional,Atlético-MG,4-2-3-1,4-1-4-1,O. Loss,A. Stival,Atletico-MG,Estádio José Pinheiro Borda,0,1,RS,MG,4.0,7296.0,4.0,Atletico-MG,Nathan Allan de Souza,2,,2021,2021,8.0,8.0,8.0,2021
7297,8.0,2021-06-16,19:00,São Paulo,Chapecoense,4-2-3-1,4-2-3-1,H. Crespo,J. Ribeiro Ventura,-, Morumbi,1,1,SP,SC,4.0,7297.0,4.0,Sao Paulo,Eder Citadin Martins,13,,2021,2021,8.0,8.0,8.0,2021
7298,8.0,2021-06-16,20:30,Corinthians,Bragantino,4-2-3-1,4-2-3-1,S. Campos Junior,M. Nogueira Barbieri,Bragantino,Neo Química Arena,1,2,SP,SP,4.0,7298.0,4.0,Bragantino,Aderlan Silva,52,,2021,2021,8.0,8.0,8.0,2021
7299,8.0,2021-06-16,21:30,Juventude,Palmeiras,4-1-2-1-2,4-1-4-1,M. dos Santos Gonçalves,A. Moreira Ferreira,Palmeiras, Alfredo Jaconi,0,3,RS,SP,4.0,7299.0,4.0,Palmeiras,Deyverson,63,,2021,2021,8.0,8.0,8.0,2021
7301,9.0,2021-06-17,15:59,Ceará,Bahia,4-2-3-1,4-3-3,A. Ferreira,L. Cavalcanti,Bahia,Arena Castelão,1,2,CE,BA,4.0,7301.0,4.0,Ceara,Saulo Mineiro,16,,2021,2021,9.0,9.0,9.0,2021
7300,8.0,2021-06-17,16:00,America-MG,Cuiaba,4-1-4-1,4-3-3,C. de Almeida,L. Iubel,-,Estádio Raimundo Sampaio,0,0,MG,MT,4.0,,,,,,,2021,2021,8.0,8.0,8.0,2021
7303,8.0,2021-06-17,19:00,Atlético-GO,Fortaleza,4-2-3-1,3-4-1-2,E. de Souza Barroca,J. Vojvoda,-,Estádio Antônio Accioly,0,0,GO,CE,4.0,,,,,,,2021,2021,8.0,8.0,8.0,2021
7304,8.0,2021-06-17,19:00,Fluminense,Santos,4-3-3,4-2-3-1,R. Machado Marques,F. Diniz Silva,Fluminense, Maracanã,1,0,RJ,SP,4.0,7304.0,4.0,Fluminense,Nenê,51,,2021,2021,8.0,8.0,8.0,2021
7302,9.0,2021-06-17,19:01,Sport,Grêmio,5-4-1,4-2-3-1,U. Louzer Filho,T. Retzalff Nunes,Sport,Adelmar da Costa Carvalho,1,0,PE,RS,4.0,7302.0,4.0,Sport,Sander Henrique Bortolotto,34,,2021,2021,9.0,9.0,9.0,2021
7306,9.0,2021-06-19,21:00,Flamengo,Bragantino,4-2-3-1,4-2-3-1,R. Ceni,C. Maldonado,Bragantino, Maracanã,2,3,RJ,SP,5.0,7306.0,5.0,Flamengo,Rodrigo Muniz,27,,2021,2021,9.0,9.0,9.0,2021
7307,11.0,2021-06-20,11:01,Palmeiras,America-MG,4-1-4-1,4-2-3-1,A. Moreira Ferreira,C. de Almeida,Palmeiras,Allianz Parque,2,1,SP,MG,5.0,7307.0,5.0,Palmeiras,Willian Gomes de Siqueira,39,,2021,2021,11.0,11.0,11.0,2021
7308,10.0,2021-06-20,15:59,Bahia,Corinthians,4-3-3,4-1-4-1,L. Cavalcanti,S. Campos Junior,-,Estádio de Pituaçu,0,0,BA,SP,5.0,,,,,,,2021,2021,10.0,10.0,10.0,2021
7309,10.0,2021-06-20,16:00,Internacional,Ceará,4-4-2,4-2-3-1,O. Loss,A. Ferreira,-,Estádio José Pinheiro Borda,1,1,RS,CE,5.0,7309.0,5.0,Ceara,Lima,45+1,,2021,2021,10.0,10.0,10.0,2021
7311,10.0,2021-06-20,18:14,Atlético-PR,Atlético-GO,3-4-2-1,4-2-3-1,A. Cardoso de Oliveira,E. de Souza Barroca,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,GO,5.0,7311.0,5.0,Athletico-PR,Christian Roberto Alves Cardoso,71,,2021,2021,10.0,10.0,10.0,2021
7310,10.0,2021-06-20,18:15,Fortaleza,Fluminense,3-4-1-2,4-2-3-1,J. Vojvoda,R. Machado Marques,-,Arena Castelão,1,1,CE,RJ,5.0,7310.0,5.0,Fortaleza,Robson Fernandes,69,,2021,2021,10.0,10.0,10.0,2021
7312,10.0,2021-06-20,18:15,Santos,São Paulo,4-2-3-1,3-1-4-2,F. Diniz Silva,H. Crespo,Santos,Estádio Urbano Caldeira,2,0,SP,SP,5.0,7312.0,5.0,Santos,Marinho,27,,2021,2021,10.0,10.0,10.0,2021
7313,9.0,2021-06-20,20:32,Juventude,Sport,4-4-2,5-4-1,M. dos Santos Gonçalves,U. Louzer Filho,Juventude, Alfredo Jaconi,1,0,RS,PE,5.0,7313.0,5.0,Juventude,Matheus Peixoto,83,,2021,2021,9.0,9.0,9.0,2021
7314,11.0,2021-06-21,20:00,Atlético-MG,Chapecoense,4-3-3,4-4-2,A. Stival,J. Ribeiro Ventura,-, Mineirão,1,1,MG,SC,5.0,7314.0,5.0,Chapecoense,Ravanelli Ferreira dos Santos,80,Penalty,2021,2021,11.0,11.0,11.0,2021
7317,12.0,2021-06-23,19:00,São Paulo,Cuiaba,3-5-2,4-5-1,H. Crespo,L. Iubel,-, Morumbi,2,2,SP,MT,6.0,7317.0,6.0,Sao Paulo,Gabriel Sara,43,,2021,2021,12.0,12.0,12.0,2021
